OrderId,Longitude,Latitude
420,35.652444,32.908019
421,35.652406,32.907823
422,35.652341,32.907524
423,35.652379,32.906988
424,35.652478,32.906656
425,35.652858,32.905794
426,35.653057,32.90535
427,35.653207,32.904924
428,35.653266,32.904566
429,35.653233,32.904166
430,35.653131,32.903842
431,35.652984,32.903581
432,35.652666,32.903224
433,35.652395,32.903024
434,35.652164,32.902903
435,35.651907,32.902807
436,35.651693,32.902747
437,35.651364,32.902701
438,35.650977,32.902697
439,35.650522,32.902738
440,35.649998,32.902822
441,35.648751,32.903058
442,35.647304,32.903308
443,35.64727,32.903016
444,35.647258,32.902907
445,35.647247,32.90255
446,35.647303,32.902252
447,35.647342,32.902151
448,35.647399,32.902003
449,35.647574,32.901704
450,35.64781,32.901436
451,35.648228,32.901137
452,35.649156,32.900607
453,35.65403,32.897825
454,35.655011,32.897267
455,35.655828,32.896702
456,35.656249,32.896366
457,35.656618,32.896045
458,35.657353,32.895261
459,35.657902,32.89453
460,35.658182,32.894087
461,35.658472,32.893568
462,35.65868,32.893108
463,35.658995,32.892269
464,35.659866,32.889796
465,35.660528,32.887907
466,35.660855,32.88699
467,35.661005,32.886323
468,35.661086,32.885832
469,35.661094,32.885213
470,35.661031,32.884423
471,35.660801,32.883424
472,35.660572,32.882804
473,35.660476,32.882598
474,35.660465,32.882604
475,35.660449,32.882609
476,35.660425,32.882614
477,35.660408,32.882615
478,35.660391,32.882615
479,35.660366,32.882611
480,35.66035,32.882606
481,35.660335,32.882599
482,35.660315,32.882586
483,35.660297,32.882571
484,35.660288,32.882559
485,35.66028,32.882546
486,35.660274,32.882533
487,35.66027,32.882519
488,35.660269,32.882497
489,35.660272,32.882476
490,35.660276,32.882462
491,35.660283,32.882449
492,35.660296,32.882431
493,35.660307,32.88242
494,35.66032,32.88241
495,35.660341,32.882399
496,35.660357,32.882393
497,35.660371,32.882389
498,35.66033,32.882313
499,35.659174,32.880606
500,35.657822,32.878663
501,35.657349,32.87798
502,35.654952,32.874539
503,35.65366,32.87264
504,35.651787,32.869965
505,35.651324,32.86923
506,35.650946,32.868469
507,35.650611,32.867487
508,35.65033,32.865368
509,35.650665,32.862976
510,35.650815,32.861716
511,35.651875,32.854209
512,35.652758,32.8487
513,35.652827,32.848296
514,35.65286,32.847717
515,35.652843,32.847076
516,35.652731,32.846135
517,35.652442,32.844847
518,35.650943,32.837794
519,35.650779,32.837084
520,35.650606,32.835688
521,35.650524,32.834565
522,35.650145,32.830064
523,35.650006,32.828793
524,35.649527,32.82713
525,35.649459,32.826762
526,35.649341,32.826129
527,35.649326,32.825723
528,35.649323,32.825652
529,35.649383,32.825035
530,35.649506,32.824491
531,35.649892,32.823269
532,35.650162,32.82234
533,35.650277,32.821762
534,35.650353,32.821125
535,35.650409,32.819839
536,35.650423,32.81941
537,35.65043,32.819229
538,35.650419,32.818658
539,35.650345,32.817989
540,35.650248,32.817525
541,35.65012,32.816995
542,35.649892,32.8164
543,35.649646,32.81582
544,35.649034,32.814732
545,35.648539,32.814048
546,35.647299,32.812636
547,35.646567,32.811788
548,35.646208,32.81129
549,35.646044,32.811012
550,35.645703,32.810434
551,35.645407,32.809686
552,35.64524,32.809077
553,35.645134,32.808118
554,35.645116,32.807952
555,35.644991,32.806246
556,35.644939,32.804977
557,35.644949,32.804086
558,35.644924,32.803541
559,35.644901,32.803539
560,35.644878,32.803532
561,35.644857,32.803522
562,35.644838,32.803509
563,35.644822,32.803493
564,35.644811,32.803475
565,35.644803,32.803455
566,35.6448,32.803442
567,35.6448,32.803432
568,35.644801,32.803415
569,35.644807,32.803394
570,35.644817,32.803376
571,35.644832,32.803359
572,35.644849,32.803345
573,35.64487,32.803333
574,35.644892,32.803326
575,35.644913,32.803322
576,35.644767,32.800821
577,35.644442,32.793309
578,35.644344,32.790972
579,35.644248,32.789862
580,35.643924,32.788668
581,35.643297,32.78745
582,35.642828,32.786796
583,35.642726,32.78669
584,35.641628,32.785553
585,35.641462,32.785382
586,35.641068,32.784883
587,35.640985,32.784717
588,35.640923,32.784571
589,35.640888,32.784464
590,35.640828,32.784203
591,35.640813,32.784034
592,35.640815,32.783686
593,35.640826,32.783228
594,35.64089,32.779894
595,35.640841,32.775525
596,35.640803,32.773551
597,35.640293,32.770899
598,35.639934,32.76886
599,35.639702,32.76787
600,35.639513,32.767054
601,35.639299,32.766237
602,35.639068,32.765346
603,35.638865,32.764833
604,35.638403,32.763793
605,35.637883,32.76265
606,35.637783,32.762455
607,35.6375,32.761908
608,35.637294,32.761443
609,35.637191,32.761135
610,35.637166,32.760979
611,35.637175,32.760753
612,35.637152,32.760656
613,35.637153,32.760593
614,35.637206,32.76033
615,35.637225,32.759922
616,35.637223,32.759575
617,35.637205,32.759356
618,35.637148,32.759021
619,35.637091,32.75873
620,35.636842,32.757678
621,35.636619,32.756744
622,35.636382,32.755643
623,35.636169,32.754677
624,35.636143,32.754308
625,35.63618,32.754041
626,35.636248,32.753718
627,35.636283,32.753501
628,35.6363,32.753307
629,35.63624,32.752848
630,35.63612,32.752184
631,35.635996,32.751529
632,35.635825,32.750903
633,35.635622,32.750265
634,35.635234,32.749072
635,35.635142,32.748808
636,35.634924,32.74818
637,35.634735,32.747661
638,35.634542,32.747105
639,35.634457,32.746866
640,35.634403,32.746627
641,35.634371,32.746344
642,35.634324,32.745358
643,35.634262,32.744496
644,35.634228,32.744315
645,35.63401,32.743153
646,35.633553,32.74063
647,35.633514,32.740455
648,35.633274,32.739366
649,35.632862,32.737126
650,35.632745,32.736543
651,35.63264,32.736018
652,35.632453,32.735382
653,35.63216,32.734787
654,35.631912,32.734402
655,35.628679,32.73035
656,35.627724,32.729152
657,35.626939,32.728172
658,35.626314,32.727392
659,35.624618,32.725274
660,35.624118,32.724623
661,35.62333,32.723658
662,35.621789,32.721793
663,35.621321,32.721286
664,35.621023,32.720976
665,35.619398,32.719286
666,35.614399,32.714082
667,35.610172,32.709732
668,35.602861,32.702174
669,35.602701,32.702146
670,35.602526,32.702177
671,35.602185,32.702275
672,35.601776,32.702542
673,35.600448,32.703428
674,35.599639,32.703929
675,35.598908,32.704429
676,35.598717,32.704541
677,35.598508,32.704647
678,35.598209,32.70477
679,35.597827,32.704882
680,35.597474,32.70497
681,35.597193,32.705049
682,35.596198,32.705298
683,35.595871,32.705357
684,35.595635,32.705377
685,35.595354,32.705378
686,35.595095,32.705353
687,35.594482,32.705288
688,35.593656,32.705164
689,35.593051,32.705064
690,35.592632,32.704997
691,35.592493,32.704975
692,35.592206,32.704905
693,35.591798,32.70479
694,35.591415,32.704685
695,35.590264,32.704349
696,35.589688,32.704194
697,35.589431,32.704134
698,35.589239,32.704114
699,35.58911,32.704122
700,35.589048,32.704125
701,35.588521,32.704211
702,35.587726,32.704403
703,35.587003,32.704568
704,35.586649,32.704649
705,35.586651,32.704666
706,35.586652,32.704676
707,35.586651,32.704685
708,35.586649,32.704704
709,35.586644,32.704723
710,35.58664,32.704732
711,35.586636,32.704741
712,35.586626,32.704757
713,35.58662,32.704765
714,35.586607,32.70478
715,35.586592,32.704793
716,35.586583,32.704799
717,35.586566,32.70481
718,35.586556,32.704814
719,35.586537,32.704821
720,35.586527,32.704824
721,35.586517,32.704826
722,35.586496,32.704829
723,35.586485,32.70483
724,35.586464,32.704829
725,35.586454,32.704827
726,35.586433,32.704823
727,35.586413,32.704817
728,35.586404,32.704812
729,35.586395,32.704808
730,35.586377,32.704797
731,35.586362,32.704784
732,35.586354,32.704777
733,35.586341,32.704762
734,35.586336,32.704754
735,35.586331,32.704746
736,35.586323,32.704728
737,35.586319,32.704719
738,35.586314,32.7047
739,35.586312,32.704682
740,35.586313,32.704662
741,35.586316,32.704644
742,35.586322,32.704625
743,35.58633,32.704608
744,35.586341,32.704591
745,35.586354,32.704576
746,35.586368,32.704562
747,35.586385,32.70455
748,35.586392,32.704546
749,35.586477,32.704191
750,35.586569,32.703415
751,35.586584,32.70326
752,35.586579,32.703154
753,35.586552,32.703
754,35.58654,32.702993
755,35.586522,32.702977
756,35.586504,32.702951
757,35.586496,32.702929
758,35.586493,32.702892
759,35.586496,32.702879
760,35.5865,32.702862
761,35.586516,32.702835
762,35.586527,32.702823
763,35.586546,32.702808
764,35.586568,32.702795
765,35.586601,32.702785
766,35.586636,32.702781
767,35.586674,32.702788
768,35.586856,32.701447
769,35.586777,32.700895
770,35.586568,32.700073
771,35.586172,32.698849
772,35.585829,32.697702
773,35.584477,32.692688
774,35.584452,32.6926
775,35.583158,32.688032
776,35.581965,32.683734
777,35.580656,32.679092
778,35.580147,32.677289
779,35.579831,32.676159
780,35.578421,32.671125
781,35.577428,32.667341
782,35.576916,32.665389
783,35.576505,32.663993
784,35.575681,32.661469
785,35.575637,32.661313
786,35.575213,32.659662
787,35.575127,32.659451
788,35.575023,32.659251
789,35.574821,32.658992
790,35.574651,32.658821
791,35.574213,32.658516
792,35.57345,32.658017
793,35.572797,32.657568
794,35.57205,32.656892
795,35.571503,32.656131
796,35.571416,32.655894
797,35.571201,32.655442
798,35.571058,32.655152
799,35.570903,32.654878
800,35.570813,32.654747
801,35.57071,32.654628
802,35.570574,32.654505
803,35.570323,32.654339
804,35.570142,32.654247
805,35.569987,32.654182
806,35.56988,32.654137
807,35.569806,32.654109
808,35.569657,32.654049
809,35.568621,32.653642
810,35.568173,32.653463
811,35.567544,32.653075
812,35.563161,32.649911
813,35.560867,32.647985
814,35.560585,32.647748
815,35.55988,32.647082
816,35.55928,32.646115
817,35.559085,32.645368
818,35.559081,32.643444
819,35.559024,32.642989
820,35.558904,32.642595
821,35.558761,32.642309
822,35.558513,32.641853
823,35.558175,32.641408
824,35.556179,32.639456
825,35.555798,32.639048
826,35.555527,32.638661
827,35.555391,32.63836
828,35.5552,32.637952
829,35.555056,32.637463
830,35.555022,32.636928
831,35.55506,32.636379
832,35.555147,32.63582
833,35.555569,32.633123
834,35.5556,32.632754
835,35.555479,32.631556
836,35.555476,32.631529
837,35.555443,32.6313
838,35.555278,32.629374
839,35.555277,32.628959
840,35.555718,32.62652
841,35.556044,32.624972
842,35.556122,32.624523
843,35.556167,32.624021
844,35.556173,32.623378
845,35.556124,32.623037
846,35.55606,32.622394
847,35.555815,32.621275
848,35.555708,32.620967
849,35.555609,32.620769
850,35.55549,32.620525
851,35.555359,32.620306
852,35.555204,32.620127
853,35.554767,32.61968
854,35.554569,32.619526
855,35.554315,32.619346
856,35.55403,32.619146
857,35.553782,32.618984
858,35.553402,32.618714
859,35.553166,32.618518
860,35.552954,32.618338
861,35.552676,32.618052
862,35.552409,32.617741
863,35.552272,32.617558
864,35.551864,32.616917
865,35.551361,32.61609
866,35.550998,32.615529
867,35.550491,32.614678
868,35.54996,32.613825
869,35.54976,32.613507
870,35.549423,32.613117
871,35.548875,32.612515
872,35.548362,32.611972
873,35.54773,32.611275
874,35.547449,32.610914
875,35.547204,32.610519
876,35.545928,32.607875
877,35.545251,32.606526
878,35.544062,32.603997
879,35.54392,32.603628
880,35.543872,32.603271
881,35.543864,32.602987
882,35.543935,32.602176
883,35.544302,32.599844
884,35.544347,32.599384
885,35.544345,32.598851
886,35.544254,32.59783
887,35.544247,32.597603
888,35.544218,32.597189
889,35.54423,32.596781
890,35.544302,32.596224
891,35.544401,32.595816
892,35.544473,32.595566
893,35.544526,32.595356
894,35.544606,32.5951
895,35.544616,32.595072
896,35.545077,32.59384
897,35.545468,32.592818
898,35.545713,32.592119
899,35.546024,32.591035
900,35.546698,32.588628
901,35.546824,32.588111
902,35.546909,32.587708
903,35.546948,32.587345
904,35.546953,32.586931
905,35.546993,32.585907
906,35.547012,32.585536
907,35.547015,32.585478
908,35.54719,32.584691
909,35.547417,32.583689
910,35.547476,32.583024
911,35.547556,32.582095
912,35.54767,32.581436
913,35.548001,32.580796
914,35.548662,32.579637
915,35.548857,32.579144
916,35.549351,32.577579
917,35.549786,32.575912
918,35.550127,32.574693
919,35.550326,32.573809
920,35.550502,32.573203
921,35.550542,32.572773
922,35.550432,32.572044
923,35.550101,32.570927
924,35.549627,32.569229
925,35.549366,32.567955
926,35.549331,32.566845
927,35.549328,32.565852
928,35.549193,32.565209
929,35.548971,32.5646
930,35.548367,32.563746
931,35.546318,32.561328
932,35.544598,32.559307
933,35.542984,32.557168
934,35.542261,32.556169
935,35.541351,32.554904
936,35.540625,32.55383
937,35.53942,32.551723
938,35.53921,32.551237
939,35.539016,32.550743
940,35.538976,32.550253
941,35.539022,32.549466
942,35.539101,32.548386
943,35.539093,32.548317
944,35.539052,32.547942
945,35.538912,32.547438
946,35.538494,32.54636
947,35.538053,32.545215
948,35.53727,32.543022
949,35.537211,32.54271
950,35.537182,32.542443
951,35.537227,32.541969
952,35.537363,32.541299
953,35.537402,32.540879
954,35.537378,32.540494
955,35.537302,32.540109
956,35.537041,32.539286
957,35.536742,32.538566
958,35.536118,32.537313
959,35.536015,32.536922
960,35.535985,32.536716
961,35.535972,32.536537
962,35.535994,32.536307
963,35.536012,32.536107
964,35.53614,32.535576
965,35.536287,32.534956
966,35.53633,32.534641
967,35.536347,32.53421
968,35.536252,32.53334
969,35.536195,32.532398
970,35.536231,32.531171
971,35.536313,32.529655
972,35.536299,32.52909
973,35.536124,32.528603
974,35.535774,32.52802
975,35.535082,32.527333
976,35.533853,32.526302
977,35.533023,32.525554
978,35.53238,32.525142
979,35.531972,32.524976
980,35.53106,32.524683
981,35.530185,32.524378
982,35.529955,32.52426
983,35.529755,32.524147
984,35.529539,32.523997
985,35.529302,32.523791
986,35.529056,32.523553
987,35.52832,32.522752
988,35.527733,32.52212
989,35.527363,32.521701
990,35.526358,32.520674
991,35.525722,32.5201
992,35.525339,32.519515
993,35.525026,32.519077
994,35.524837,32.51871
995,35.524679,32.51833
996,35.52451,32.517681
997,35.524409,32.51706
998,35.524377,32.51679
999,35.524251,32.516355
1000,35.524022,32.515945
1001,35.52378,32.515631
1002,35.523592,32.515454
1003,35.523514,32.515381
1004,35.523048,32.515046
1005,35.522662,32.514819
1006,35.521991,32.514375
1007,35.521287,32.513608
1008,35.52101,32.512933
1009,35.520953,32.512455
1010,35.520897,32.512024
1011,35.520875,32.51167
1012,35.520856,32.511194
1013,35.520854,32.510758
1014,35.520773,32.510132
1015,35.520717,32.50968
1016,35.52063,32.509333
1017,35.520451,32.509033
1018,35.520199,32.508668
1019,35.519965,32.508336
1020,35.519345,32.507637
1021,35.519332,32.507648
1022,35.519317,32.507657
1023,35.519302,32.507665
1024,35.519285,32.507671
1025,35.519268,32.507675
1026,35.51925,32.507677
1027,35.519232,32.507677
1028,35.519214,32.507676
1029,35.519197,32.507672
1030,35.51918,32.507667
1031,35.519164,32.50766
1032,35.519149,32.507651
1033,35.519135,32.507641
1034,35.519124,32.50763
1035,35.519113,32.507617
1036,35.519107,32.507607
1037,35.518459,32.507959
1038,35.51829,32.508055
1039,35.517609,32.508443
1040,35.517377,32.508553
1041,35.517298,32.50859
1042,35.509552,32.51107
1043,35.508468,32.511393
1044,35.507934,32.511557
1045,35.507192,32.511777
1046,35.506843,32.511859
1047,35.506482,32.511894
1048,35.505972,32.511893
1049,35.505667,32.511925
1050,35.505385,32.511989
1051,35.50492,32.512124
1052,35.504421,32.512266
1053,35.50424,32.51231
1054,35.503973,32.512336
1055,35.503723,32.512333
1056,35.503599,32.512312
1057,35.503036,32.512177
1058,35.502313,32.511986
1059,35.501703,32.511888
1060,35.500983,32.511816
1061,35.500559,32.511763
1062,35.500203,32.511737
1063,35.499415,32.511672
1064,35.498933,32.511634
1065,35.498625,32.511631
1066,35.498402,32.511638
1067,35.497889,32.511697
1068,35.497156,32.511821
1069,35.496966,32.511847
1070,35.495928,32.512105
1071,35.495924,32.512117
1072,35.49592,32.512142
1073,35.495913,32.512166
1074,35.495903,32.51219
1075,35.495896,32.512201
1076,35.495881,32.512222
1077,35.495872,32.512232
1078,35.495852,32.512251
1079,35.49583,32.512267
1080,35.495818,32.512275
1081,35.495792,32.512287
1082,35.495765,32.512297
1083,35.495737,32.512303
1084,35.495708,32.512307
1085,35.495679,32.512307
1086,35.49565,32.512305
1087,35.495621,32.512299
1088,35.495299,32.512811
1089,35.495203,32.512945
1090,35.495008,32.513155
1091,35.494862,32.513278
1092,35.494493,32.513548
1093,35.494426,32.513598
1094,35.49376,32.514035
1095,35.493287,32.51435
1096,35.492847,32.514638
1097,35.492709,32.514731
1098,35.492449,32.514902
1099,35.492144,32.515099
1100,35.491778,32.515338
1101,35.491627,32.51544
1102,35.490328,32.516303
1103,35.488603,32.517434
1104,35.485998,32.51914
1105,35.485366,32.519551
1106,35.484215,32.520325
1107,35.484025,32.520458
1108,35.483697,32.520688
1109,35.481702,32.521922
1110,35.481205,32.5222
1111,35.480558,32.522527
1112,35.47928,32.523187
1113,35.466193,32.529604
1114,35.464389,32.530482
1115,35.463685,32.530833
1116,35.462065,32.531632
1117,35.460665,32.532316
1118,35.45955,32.532788
1119,35.458235,32.533315
1120,35.454576,32.534827
1121,35.453253,32.535375
1122,35.451341,32.536138
1123,35.450509,32.536495
1124,35.444737,32.538875
1125,35.4437,32.539293
1126,35.440003,32.540795
1127,35.439207,32.54114
1128,35.436705,32.542133
1129,35.436236,32.54231
1130,35.436079,32.542369
1131,35.434555,32.543023
1132,35.434274,32.543144
1133,35.431978,32.544089
1134,35.430535,32.54467
1135,35.427513,32.545893
1136,35.425437,32.546758
1137,35.424904,32.546952
1138,35.42447,32.547067
1139,35.424029,32.547159
1140,35.423375,32.547214
1141,35.422642,32.547282
1142,35.421532,32.547392
1143,35.420294,32.547509
1144,35.419084,32.547625
1145,35.415015,32.548012
1146,35.413101,32.548208
1147,35.411722,32.548369
1148,35.410009,32.548518
1149,35.408512,32.548654
1150,35.406942,32.548803
