OrderId,Longitude,Latitude
264,34.979507,31.861235
265,34.979779,31.860908
266,34.979858,31.860811
267,34.980037,31.860525
268,34.980622,31.859586
269,34.981245,31.858155
270,34.981916,31.855685
271,34.982693,31.853027
272,34.985664,31.842962
273,34.986824,31.838877
274,34.987124,31.837957
275,34.987857,31.835372
276,34.988351,31.833564
277,34.989233,31.83077
278,34.989507,31.83016
279,34.989809,31.829623
280,34.990357,31.828836
281,34.990805,31.828367
282,34.991516,31.82777
283,34.992091,31.827381
284,34.99284,31.826973
285,34.993362,31.82673
286,34.99421,31.826445
287,34.994799,31.826277
288,34.995754,31.826126
289,34.996666,31.82606
290,34.999229,31.826132
291,35.00258,31.826208
292,35.003198,31.826209
293,35.003841,31.826153
294,35.004907,31.826009
295,35.006044,31.825763
296,35.006995,31.825507
297,35.007089,31.825484
298,35.010252,31.824717
299,35.010639,31.824599
300,35.011761,31.824255
301,35.012615,31.823989
302,35.013679,31.823573
303,35.014725,31.823109
304,35.015478,31.822741
305,35.016081,31.82242
306,35.016816,31.822003
307,35.0174,31.821627
308,35.018003,31.82121
309,35.018547,31.82078
310,35.018773,31.820604
311,35.018876,31.820521
312,35.01897,31.820439
313,35.019549,31.819935
314,35.020189,31.819397
315,35.020339,31.81924
316,35.020951,31.8186
317,35.021094,31.81845
318,35.023408,31.815867
319,35.023659,31.815619
320,35.023942,31.815314
321,35.024338,31.814921
322,35.025356,31.814126
323,35.026487,31.813272
324,35.027136,31.81286
325,35.028163,31.812315
326,35.028652,31.812027
327,35.028954,31.811818
328,35.029811,31.81116
329,35.030781,31.810455
330,35.031076,31.81017
331,35.031418,31.809865
332,35.031828,31.809444
333,35.032384,31.80885
334,35.032893,31.808393
335,35.033316,31.80812
336,35.033985,31.807744
337,35.034745,31.807437
338,35.035441,31.807231
339,35.036102,31.807053
340,35.038055,31.80658
341,35.038288,31.806528
342,35.041265,31.80637
343,35.041937,31.806337
344,35.042438,31.806305
345,35.042981,31.806248
346,35.043575,31.80602
347,35.043968,31.805775
348,35.044304,31.805514
349,35.044831,31.805016
350,35.045253,31.804656
351,35.04555,31.804477
352,35.045857,31.80433
353,35.046144,31.80424
354,35.046394,31.804192
355,35.048533,31.803739
356,35.049009,31.803639
357,35.049325,31.803598
358,35.049631,31.803574
359,35.049986,31.803591
360,35.050407,31.803689
361,35.050809,31.803853
362,35.051165,31.804094
363,35.052349,31.804878
364,35.053009,31.805344
365,35.053392,31.805558
366,35.053765,31.805762
367,35.054253,31.805943
368,35.057566,31.807001
369,35.057876,31.807076
370,35.058193,31.807142
371,35.058467,31.807175
372,35.058722,31.807182
373,35.059015,31.807164
374,35.059292,31.807115
375,35.059533,31.807061
376,35.059766,31.806977
377,35.060002,31.806861
378,35.060122,31.806786
379,35.060698,31.806478
380,35.061367,31.806104
381,35.065866,31.803579
382,35.066326,31.803332
383,35.066559,31.803236
384,35.06678,31.803171
385,35.06707,31.803075
386,35.067271,31.80301
387,35.067561,31.802919
388,35.068116,31.802732
389,35.068627,31.802549
390,35.069957,31.802082
391,35.070625,31.801857
392,35.071243,31.801653
393,35.071779,31.80146
394,35.072283,31.801289
395,35.073172,31.800945
396,35.073802,31.800693
397,35.074351,31.800532
398,35.074785,31.800414
399,35.075157,31.800339
400,35.075422,31.800304
401,35.075832,31.800272
402,35.076212,31.800285
403,35.076493,31.800289
404,35.076871,31.800343
405,35.077199,31.800392
406,35.077545,31.800441
407,35.077898,31.800495
408,35.078545,31.800614
409,35.079755,31.800755
410,35.080478,31.800831
411,35.081201,31.800874
412,35.081815,31.800884
413,35.082543,31.800861
414,35.083091,31.800796
415,35.083529,31.800712
416,35.083979,31.800619
417,35.084538,31.800493
418,35.085141,31.800354
419,35.085743,31.80027
420,35.086477,31.800252
421,35.088039,31.800338
422,35.093551,31.800692
423,35.101092,31.801177
424,35.102309,31.801262
425,35.104259,31.801399
426,35.106965,31.801575
427,35.107693,31.801575
428,35.108466,31.801506
429,35.109211,31.801403
430,35.109973,31.80124
431,35.1108,31.800988
432,35.114466,31.79983
433,35.115998,31.799353
434,35.116491,31.799182
435,35.11671,31.799119
436,35.117308,31.798972
437,35.117533,31.798925
438,35.11784,31.798881
439,35.118147,31.798842
440,35.118544,31.798823
441,35.118891,31.798837
442,35.119786,31.798932
443,35.12021,31.798998
444,35.120525,31.799063
445,35.121131,31.799242
446,35.122984,31.799752
447,35.123635,31.799968
448,35.124417,31.800196
449,35.125385,31.800462
450,35.126985,31.800916
451,35.127604,31.801094
452,35.128148,31.801232
453,35.128313,31.80126
454,35.128572,31.80131
455,35.128832,31.801354
456,35.12915,31.801373
457,35.129442,31.80136
458,35.129709,31.801333
459,35.130104,31.801252
460,35.131431,31.800956
461,35.13749,31.799501
462,35.138166,31.799386
463,35.138777,31.799302
464,35.139088,31.799265
465,35.139417,31.799238
466,35.139618,31.799213
467,35.1401,31.799186
468,35.14044,31.799182
469,35.141975,31.799152
470,35.143745,31.799118
471,35.144246,31.799099
472,35.144503,31.799078
473,35.144728,31.799051
474,35.14493,31.799005
475,35.145128,31.798954
476,35.145273,31.798903
477,35.145353,31.798872
478,35.145493,31.798802
479,35.145698,31.798688
480,35.145831,31.798607
481,35.146038,31.798437
482,35.14615,31.798322
483,35.146289,31.798181
484,35.146517,31.797912
485,35.146714,31.797663
486,35.146981,31.797335
487,35.147247,31.797071
488,35.147386,31.796958
489,35.147532,31.796865
490,35.147656,31.796784
491,35.14781,31.79669
492,35.14808,31.796584
493,35.148336,31.796522
494,35.148534,31.796484
495,35.14868,31.796466
496,35.148907,31.796447
497,35.149133,31.796435
498,35.149272,31.796441
499,35.149557,31.796447
500,35.15004,31.796472
501,35.150581,31.79651
502,35.151363,31.796567
503,35.152072,31.796654
504,35.15311,31.796805
505,35.153563,31.79688
506,35.154148,31.796942
507,35.154645,31.796936
508,35.155026,31.796912
509,35.155362,31.796893
510,35.155823,31.796806
511,35.157643,31.796238
512,35.158908,31.795795
513,35.159486,31.795608
514,35.159705,31.795496
515,35.160103,31.79531
516,35.160286,31.79519
517,35.160379,31.795129
518,35.160646,31.794933
519,35.16095,31.794689
520,35.161644,31.793979
521,35.16198,31.793628
522,35.162498,31.793067
523,35.162887,31.792643
524,35.163147,31.792411
525,35.1634,31.792211
526,35.163659,31.792034
527,35.164,31.791878
528,35.164385,31.791769
529,35.1647,31.791734
530,35.164965,31.791751
531,35.165218,31.791794
532,35.165457,31.791877
533,35.165644,31.79197
534,35.165758,31.79205
535,35.165859,31.792136
536,35.165906,31.792187
558,35.165936,31.792217
559,35.16607,31.792387
560,35.16708,31.793675
561,35.168029,31.794903
562,35.168204,31.795096
563,35.168448,31.79534
564,35.168752,31.795571
565,35.168949,31.795694
566,35.169379,31.795965
567,35.169427,31.795995
568,35.169748,31.796218
569,35.169879,31.796307
570,35.170143,31.796479
571,35.1703,31.796599
572,35.170553,31.796787
573,35.170862,31.797019
574,35.171095,31.797229
575,35.171759,31.797894
576,35.172007,31.798123
577,35.172314,31.79846
578,35.172669,31.798885
579,35.17316,31.79942
580,35.173469,31.799734
581,35.173702,31.799951
582,35.173964,31.800147
583,35.174226,31.800327
584,35.174483,31.800449
585,35.174765,31.800585
586,35.175021,31.80069
587,35.175308,31.800769
588,35.175497,31.80082
589,35.175667,31.800865
590,35.176006,31.800922
591,35.176161,31.800938
592,35.176411,31.800962
593,35.176841,31.800993
594,35.177488,31.801002
595,35.178129,31.800984
596,35.17877,31.800984
597,35.179639,31.80104
598,35.180174,31.801128
599,35.18027,31.801152
600,35.180531,31.801215
601,35.180914,31.801302
602,35.181592,31.801485
603,35.182303,31.801655
604,35.182651,31.801686
605,35.182918,31.801673
606,35.183205,31.801629
607,35.183528,31.801524
608,35.183739,31.801423
609,35.183944,31.801283
610,35.184236,31.80102
611,35.185524,31.799308
612,35.185775,31.799089
613,35.186008,31.798948
614,35.186362,31.798811
615,35.186416,31.798796
616,35.186876,31.798668
617,35.187072,31.798595
618,35.187242,31.798498
619,35.187447,31.798314
620,35.18759,31.798144
621,35.187764,31.797854
622,35.187878,31.797597
623,35.188111,31.797066
624,35.188208,31.796834
625,35.188342,31.796571
626,35.188455,31.796414
627,35.188644,31.796213
628,35.188766,31.796089
629,35.188853,31.796022
630,35.189044,31.79584
631,35.189214,31.795721
632,35.18929,31.795669
633,35.18959,31.795491
634,35.190233,31.795176
635,35.190522,31.795058
636,35.190741,31.794978
637,35.19104,31.794912
638,35.191467,31.794846
639,35.191933,31.7948
640,35.192129,31.794758
641,35.192277,31.794687
642,35.192393,31.794607
643,35.192448,31.79455
644,35.192519,31.794421
645,35.19256,31.794305
646,35.192599,31.794086
647,35.192628,31.793844
648,35.192647,31.793707
649,35.192683,31.793564
650,35.192731,31.79346
651,35.192789,31.79338
652,35.192844,31.793312
653,35.192929,31.793243
654,35.193064,31.793196
655,35.193191,31.79316
656,35.193348,31.793146
657,35.193504,31.793157
658,35.19383,31.793229
659,35.194021,31.793269
660,35.194155,31.793298
661,35.194251,31.793314
662,35.194354,31.79332
663,35.194431,31.793312
664,35.194518,31.793295
665,35.194608,31.793254
666,35.194669,31.793213
667,35.194731,31.793174
668,35.194817,31.793089
669,35.194917,31.793008
670,35.195073,31.792827
671,35.195595,31.792197
672,35.195794,31.791976
673,35.196011,31.791762
674,35.196266,31.791518
675,35.196463,31.791359
676,35.196687,31.791135
677,35.196711,31.791114
678,35.196735,31.791092
679,35.196846,31.790993
680,35.197196,31.790712
681,35.197514,31.790489
682,35.197669,31.79039
683,35.199184,31.789417
684,35.199374,31.789179
685,35.199435,31.789078
686,35.199478,31.789006
687,35.199645,31.788728
688,35.199803,31.788472
689,35.20015,31.78813
690,35.20022,31.788078
691,35.200295,31.78803
692,35.200464,31.787921
693,35.200631,31.787844
694,35.200946,31.787772
695,35.201156,31.787747
696,35.201373,31.787732
697,35.201965,31.787738
698,35.202165,31.787744
699,35.202687,31.787749
700,35.203071,31.787747
701,35.203488,31.787744
702,35.203626,31.787744
703,35.203983,31.787661
704,35.204037,31.787632
705,35.20406,31.787601
706,35.204097,31.787544
707,35.204073,31.787513
708,35.203952,31.787301
709,35.203841,31.787091
710,35.203789,31.786974
711,35.203779,31.786972
712,35.203756,31.786965
713,35.203745,31.786961
714,35.203724,31.78695
715,35.203704,31.786938
716,35.203687,31.786924
717,35.203672,31.786909
718,35.20366,31.786892
719,35.20365,31.786874
720,35.203643,31.786855
721,35.203641,31.786845
722,35.203638,31.786826
723,35.203639,31.786806
724,35.203643,31.786786
725,35.20365,31.786768
726,35.20366,31.78675
727,35.203672,31.786733
728,35.203687,31.786717
729,35.203704,31.786703
730,35.203724,31.786691
731,35.203725,31.786638
732,35.203726,31.78654
733,35.203775,31.786162
734,35.203887,31.785782
735,35.203929,31.785631
736,35.203968,31.785519
737,35.204024,31.785354
738,35.204067,31.78518
739,35.204096,31.784979
740,35.20409,31.784789
741,35.204047,31.784579
742,35.203991,31.784397
743,35.203883,31.784195
744,35.203732,31.784007
745,35.20368,31.78401
746,35.203629,31.783995
747,35.203587,31.783965
748,35.203561,31.783925
749,35.203552,31.783881
750,35.203559,31.783835
751,35.202946,31.782897
752,35.202643,31.782523
753,35.202563,31.782437
754,35.202378,31.782197
755,35.202234,31.781902
756,35.202108,31.781671
757,35.202033,31.78147
758,35.201921,31.781138
759,35.201808,31.780384
760,35.201792,31.779775
761,35.201824,31.779554
762,35.202005,31.779125
763,35.202219,31.778842
764,35.20229,31.778748
765,35.202526,31.778519
766,35.202756,31.7783
767,35.203131,31.778083
768,35.203124,31.77807
769,35.203119,31.778054
770,35.203116,31.778037
771,35.203115,31.778029
772,35.203116,31.778012
773,35.203119,31.777996
774,35.203124,31.77798
775,35.203129,31.77797
776,35.203136,31.777958
777,35.203141,31.777951
778,35.203147,31.777944
779,35.20316,31.777931
780,35.203174,31.77792
781,35.203182,31.777915
782,35.203199,31.777907
783,35.203209,31.777903
784,35.203225,31.777897
785,35.203235,31.777895
786,35.203254,31.777892
787,35.203264,31.777892
788,35.203273,31.777892
789,35.203293,31.777893
790,35.203312,31.777896
791,35.203321,31.777899
792,35.203596,31.777429
793,35.203727,31.777119
794,35.203914,31.776706
795,35.204189,31.776039
796,35.204379,31.775628
797,35.204392,31.775479
798,35.2043,31.775353
799,35.20415,31.7751
800,35.20411,31.775138
801,35.204088,31.775154
802,35.203884,31.7753
803,35.203808,31.775366
804,35.2037,31.775517
805,35.203564,31.775734
806,35.20345,31.775906
807,35.203356,31.776044
808,35.203214,31.776217
809,35.203053,31.776391
810,35.202935,31.776508
811,35.202398,31.777048
812,35.202058,31.777385
813,35.201894,31.777555
814,35.201786,31.777661
815,35.201202,31.778266
816,35.200964,31.778511
817,35.200758,31.778727
818,35.200589,31.778894
819,35.200118,31.77938
820,35.199822,31.779665
821,35.199684,31.779806
822,35.199271,31.780193
823,35.19919,31.780262
824,35.199138,31.780329
825,35.199125,31.780346
826,35.19895,31.780633
827,35.198893,31.780722
828,35.198744,31.781005
829,35.198701,31.781106
830,35.198646,31.781315
831,35.198663,31.781471
832,35.198775,31.781779
833,35.198818,31.781836
834,35.199056,31.78217
835,35.199708,31.783086
836,35.20021,31.783792
837,35.200392,31.784018
838,35.200468,31.784128
839,35.200687,31.784451
840,35.200728,31.784649
