OrderId,Longitude,Latitude
1,34.794395,32.150928
2,34.79452,32.151373
3,34.794627,32.151776
4,34.794711,32.152124
5,34.794741,32.152248
6,34.794855,32.152691
7,34.794882,32.152786
8,34.795135,32.153561
9,34.795268,32.153884
10,34.795433,32.154238
11,34.795602,32.154571
12,34.795646,32.154673
13,34.795801,32.155208
14,34.795873,32.1557
15,34.795903,32.155803
16,34.796006,32.156067
17,34.796115,32.156394
18,34.796245,32.156737
19,34.796364,32.156986
20,34.796414,32.157021
21,34.7965,32.157061
22,34.796572,32.157069
23,34.796657,32.15707
24,34.796843,32.157012
25,34.797032,32.15696
26,34.797174,32.15691
27,34.797373,32.156893
28,34.797472,32.156929
29,34.797534,32.156987
30,34.797571,32.157094
31,34.798161,32.156863
32,34.802071,32.155295
33,34.802067,32.155288
34,34.80206,32.155275
35,34.802055,32.155261
36,34.802054,32.155254
37,34.802052,32.155239
38,34.802053,32.155224
39,34.802056,32.15521
40,34.802058,32.155203
41,34.80206,32.155196
42,34.802067,32.155183
43,34.802072,32.155176
44,34.802081,32.155164
45,34.802093,32.155153
46,34.802106,32.155143
47,34.80212,32.155135
48,34.802128,32.155132
49,34.802144,32.155126
50,34.802152,32.155123
51,34.802169,32.15512
52,34.802187,32.155118
53,34.802204,32.155119
54,34.802213,32.15512
55,34.802239,32.155125
56,34.802255,32.15513
57,34.802263,32.155134
58,34.802277,32.155142
59,34.802291,32.155151
60,34.802302,32.155162
61,34.802312,32.155174
62,34.802321,32.155187
63,34.802324,32.155194
64,34.802745,32.155025
65,34.80593,32.153707
66,34.806038,32.1536
67,34.806131,32.153503
68,34.806188,32.153367
69,34.806205,32.153214
70,34.806179,32.153043
71,34.806162,32.152928
72,34.805996,32.152643
73,34.805683,32.152023
74,34.805347,32.151507
75,34.804888,32.15081
76,34.804424,32.150058
77,34.804105,32.149465
78,34.803838,32.148882
79,34.803622,32.148396
80,34.80354,32.148148
81,34.803427,32.147821
82,34.803195,32.147195
83,34.803142,32.147054
84,34.803109,32.146964
85,34.802966,32.146469
86,34.802833,32.146054
87,34.802659,32.145541
88,34.802557,32.145179
89,34.802403,32.144728
90,34.80225,32.14426
91,34.802065,32.143765
92,34.801989,32.143579
93,34.80189,32.143363
94,34.801765,32.143143
95,34.801619,32.142886
96,34.801483,32.142663
97,34.801341,32.142432
98,34.801175,32.142184
99,34.80109,32.142029
100,34.801021,32.141875
101,34.800978,32.141723
102,34.800945,32.141553
103,34.800944,32.141397
104,34.800967,32.141207
105,34.801001,32.141086
106,34.801019,32.141024
107,34.8011,32.140853
108,34.80113,32.140802
109,34.801169,32.140749
110,34.801261,32.140635
111,34.801278,32.140619
112,34.801436,32.140464
113,34.80161,32.140336
114,34.801826,32.140231
115,34.802055,32.140133
116,34.802194,32.140098
117,34.80228,32.140084
118,34.80233,32.140079
119,34.80252,32.140062
120,34.802727,32.14006
121,34.803937,32.14021
122,34.804561,32.140263
123,34.804822,32.140281
124,34.805519,32.140288
125,34.806024,32.14029
126,34.806381,32.140287
127,34.806819,32.14027
128,34.807046,32.140252
129,34.807285,32.140229
130,34.807502,32.140204
131,34.807818,32.140164
132,34.807978,32.140139
133,34.808055,32.140122
134,34.80826,32.140093
135,34.808443,32.140054
136,34.80871,32.139982
137,34.808881,32.139925
138,34.809246,32.139779
139,34.809608,32.139624
140,34.810153,32.139376
141,34.810305,32.139296
142,34.810614,32.139146
143,34.811032,32.138966
144,34.811201,32.138892
145,34.8114,32.138819
146,34.811723,32.13871
147,34.811859,32.13867
148,34.811951,32.138648
149,34.812301,32.138568
150,34.812529,32.138531
151,34.812775,32.138502
152,34.812997,32.138485
153,34.813193,32.138473
154,34.813382,32.138469
155,34.813566,32.138467
156,34.813821,32.13848
157,34.814081,32.138491
158,34.814519,32.138526
159,34.815227,32.138576
160,34.815873,32.138606
161,34.816586,32.138624
162,34.817327,32.138624
163,34.817783,32.13862
164,34.818114,32.138626
165,34.81839,32.138625
166,34.818888,32.138604
167,34.819584,32.138553
168,34.820274,32.138468
169,34.8207,32.13839
170,34.820977,32.138339
171,34.821887,32.138151
172,34.826424,32.137247
173,34.827508,32.137022
174,34.828029,32.136901
175,34.828691,32.136728
176,34.829083,32.136608
177,34.829573,32.136439
178,34.830104,32.136239
179,34.830551,32.136052
180,34.831088,32.135796
181,34.833175,32.134551
182,34.83329,32.134465
183,34.834032,32.134017
184,34.834125,32.133946
185,34.835045,32.133407
186,34.83578,32.132962
187,34.836924,32.132417
188,34.841096,32.130713
189,34.842046,32.130311
190,34.842797,32.129988
191,34.845124,32.129045
192,34.845958,32.128697
193,34.847151,32.128169
194,34.848638,32.127523
195,34.853443,32.125498
196,34.854821,32.124909
197,34.855034,32.124821
198,34.855327,32.124702
199,34.855549,32.124608
200,34.855603,32.124586
201,34.855818,32.124493
202,34.855979,32.124427
203,34.856047,32.124394
204,34.856161,32.124348
205,34.856688,32.124133
206,34.856791,32.12409
207,34.857709,32.123689
208,34.8582,32.123472
209,34.858525,32.123325
210,34.858912,32.123151
211,34.859308,32.122981
212,34.859783,32.122754
213,34.860336,32.122505
214,34.86132,32.122029
215,34.862029,32.121725
216,34.862654,32.121553
217,34.86346,32.121341
218,34.864444,32.121158
219,34.865027,32.121057
220,34.865136,32.121038
221,34.865281,32.121013
222,34.865817,32.12092
223,34.866692,32.120773
224,34.866729,32.120767
225,34.867027,32.120703
226,34.867297,32.120646
227,34.867404,32.120623
228,34.867828,32.120521
229,34.868307,32.120382
230,34.86898,32.120153
231,34.869435,32.119985
232,34.870653,32.119493
233,34.872136,32.11893
234,34.872348,32.118846
235,34.873815,32.118294
236,34.874282,32.118123
237,34.874656,32.11801
238,34.874977,32.117921
239,34.875416,32.117818
240,34.875764,32.117748
241,34.876188,32.117675
242,34.87663,32.117616
243,34.877264,32.117561
244,34.878238,32.11756
245,34.878583,32.117577
246,34.878767,32.11759
247,34.879031,32.117613
248,34.879271,32.117644
249,34.879759,32.117737
250,34.880222,32.117845
251,34.880831,32.118
252,34.881589,32.118245
253,34.881922,32.11837
254,34.882434,32.118594
255,34.883183,32.118951
256,34.883633,32.119214
257,34.883835,32.119318
258,34.884364,32.119612
259,34.88485,32.119887
260,34.885125,32.120047
261,34.885443,32.120211
262,34.885819,32.120419
263,34.886095,32.120568
264,34.886514,32.120786
265,34.887353,32.121196
266,34.887943,32.121441
267,34.888738,32.121729
268,34.889254,32.121889
269,34.890041,32.122106
270,34.891265,32.122336
271,34.892436,32.122478
272,34.893498,32.122514
273,34.893959,32.122504
274,34.894653,32.122442
275,34.896157,32.122302
276,34.896869,32.122216
277,34.898646,32.121955
278,34.898997,32.121909
279,34.899317,32.12186
280,34.900827,32.121662
281,34.902198,32.121514
282,34.902933,32.121412
283,34.903426,32.121345
284,34.903502,32.121333
285,34.903617,32.121311
286,34.903708,32.121306
287,34.904337,32.121213
288,34.904453,32.121196
289,34.904994,32.121125
290,34.905341,32.121086
291,34.905828,32.121028
292,34.906176,32.120976
293,34.90622,32.120971
294,34.906494,32.120935
295,34.9068,32.120896
296,34.908137,32.120716
297,34.909844,32.120518
298,34.910875,32.120339
299,34.911756,32.120146
300,34.91203,32.120073
301,34.91229,32.120004
302,34.912546,32.119931
303,34.914555,32.119402
304,34.920532,32.117554
305,34.922071,32.117086
306,34.922732,32.116928
307,34.923924,32.116703
308,34.924817,32.116565
309,34.925918,32.116482
310,34.928401,32.116242
311,34.928901,32.116213
312,34.929244,32.116201
313,34.929834,32.116198
314,34.933913,32.116082
315,34.934276,32.11607
316,34.934434,32.11605
317,34.935342,32.116016
318,34.937776,32.115919
319,34.938125,32.115904
320,34.939483,32.115854
321,34.940841,32.115748
322,34.94106,32.115732
323,34.941542,32.115668
324,34.942328,32.115552
325,34.942938,32.115448
326,34.943631,32.115307
327,34.944475,32.115095
328,34.945137,32.114877
329,34.947198,32.114184
330,34.948798,32.113678
331,34.950041,32.113281
332,34.953252,32.112274
333,34.954739,32.111721
334,34.954931,32.111642
335,34.955242,32.1115
336,34.955577,32.111324
337,34.956138,32.111008
338,34.95732,32.110251
339,34.959842,32.108645
340,34.960522,32.10819
341,34.961354,32.107667
342,34.961462,32.1076
343,34.964676,32.105534
344,34.964831,32.105436
345,34.965901,32.104782
346,34.966831,32.104216
347,34.967851,32.103669
348,34.968728,32.103275
349,34.969178,32.103095
350,34.969717,32.102884
351,34.970407,32.102669
352,34.971608,32.102336
353,34.972525,32.102142
354,34.973723,32.101975
355,34.974051,32.10194
356,34.975542,32.101854
357,34.979551,32.101775
358,34.982192,32.101709
359,34.985148,32.101644
360,34.985665,32.10167
361,34.986088,32.101715
362,34.986531,32.101785
363,34.987031,32.101878
364,34.98744,32.101985
365,34.987987,32.102177
366,34.988323,32.102309
367,34.988702,32.10249
368,34.989317,32.102814
369,34.99032,32.103411
370,34.990449,32.103487
371,34.990606,32.103581
372,34.991757,32.104267
373,34.993005,32.105006
374,34.993298,32.105164
375,34.994327,32.105584
376,34.994784,32.105761
377,34.99501,32.10585
378,34.995146,32.105905
379,34.995498,32.106044
380,34.995717,32.106137
381,34.995985,32.10621
382,34.996277,32.106277
383,34.996678,32.106355
384,34.998027,32.106511
385,34.998402,32.106553
386,34.998578,32.106573
387,34.999569,32.106686
388,34.999872,32.106725
389,35.000347,32.106785
390,35.00215,32.10702
391,35.007535,32.107634
392,35.011617,32.1081
393,35.012489,32.108188
394,35.013209,32.108253
395,35.01398,32.108287
396,35.014751,32.108256
397,35.015851,32.108134
398,35.017166,32.107937
399,35.018532,32.10774
400,35.019834,32.107526
401,35.0212,32.107313
402,35.022198,32.107121
403,35.023084,32.106918
404,35.024146,32.106478
405,35.025399,32.105845
406,35.030227,32.103316
407,35.033331,32.10169
408,35.034129,32.101285
409,35.034888,32.100931
410,35.035583,32.100685
411,35.036355,32.10047
412,35.03729,32.1003
413,35.038188,32.100247
414,35.039224,32.10028
415,35.040121,32.100411
416,35.040942,32.100584
417,35.041751,32.100843
418,35.042685,32.101189
419,35.043696,32.101556
420,35.044668,32.101901
421,35.045502,32.102182
422,35.046199,32.102341
423,35.046462,32.102398
424,35.046909,32.102443
425,35.047435,32.102496
426,35.04791,32.102498
427,35.049609,32.102381
428,35.063302,32.099486
429,35.065565,32.099
430,35.066678,32.098743
431,35.067752,32.098421
432,35.085846,32.093385
433,35.087564,32.092933
434,35.088613,32.092708
435,35.089826,32.092515
436,35.09109,32.092387
437,35.092405,32.092302
438,35.094262,32.092358
439,35.103336,32.092711
440,35.10338,32.092713
441,35.104435,32.092775
442,35.104701,32.09281
443,35.105661,32.092937
444,35.106974,32.093222
445,35.107266,32.093293
446,35.10863,32.093714
447,35.110045,32.094296
448,35.110107,32.094326
449,35.110916,32.094716
450,35.116839,32.097817
451,35.120049,32.099499
452,35.122222,32.100652
453,35.123624,32.101438
454,35.124895,32.102258
455,35.126756,32.103451
456,35.126911,32.103545
457,35.127062,32.103636
458,35.12714,32.103688
459,35.12778,32.104109
460,35.128463,32.10455
461,35.12941,32.105057
462,35.130117,32.105415
463,35.132379,32.106435
464,35.135109,32.107706
465,35.137017,32.108587
466,35.137788,32.108883
467,35.138524,32.1091
468,35.139059,32.109241
469,35.139803,32.109394
470,35.140155,32.10945
471,35.14041,32.109485
472,35.140326,32.109628
473,35.140274,32.109717
474,35.140202,32.109814
475,35.140139,32.109894
476,35.140042,32.109978
477,35.139905,32.109999
478,35.139785,32.11001
479,35.139578,32.109993
480,35.139252,32.109929
481,35.138964,32.109876
482,35.138682,32.109833
483,35.138104,32.109784
484,35.13747,32.109764
485,35.136884,32.109803
486,35.136332,32.109867
487,35.135937,32.109954
488,35.135625,32.110082
489,35.13525,32.110309
490,35.135191,32.110365
491,35.134911,32.110633
492,35.134668,32.110943
493,35.134404,32.111302
494,35.134082,32.111648
495,35.13378,32.111904
496,35.133438,32.11213
497,35.133143,32.112287
498,35.132869,32.112412
499,35.132703,32.112559
500,35.132676,32.112615
501,35.132679,32.112674
502,35.132773,32.112852
503,35.132807,32.112887
504,35.132999,32.113026
505,35.133202,32.113131
506,35.133627,32.113357
507,35.133848,32.113481
508,35.134053,32.113656
509,35.134197,32.113819
510,35.134293,32.113948
511,35.134443,32.114221
512,35.134539,32.11453
513,35.134607,32.114996
514,35.134723,32.11616
515,35.134764,32.116795
516,35.134763,32.117069
517,35.134736,32.117243
518,35.13466,32.117552
519,35.134537,32.117808
520,35.134414,32.118
521,35.134133,32.118355
522,35.133557,32.118843
523,35.132008,32.120035
524,35.131563,32.1205
525,35.130167,32.122337
526,35.129939,32.122724
527,35.129749,32.122994
528,35.129511,32.123477
529,35.129378,32.123961
530,35.128902,32.126315
531,35.128807,32.127194
